forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_7,1992,0.21262237689645677,0.8452897573123372,0.5499969922417464,21.76052247407692
leadweek_7,1993,0.2135439350445097,0.8494682245006027,0.5237847299998747,22.385318034638104
leadweek_7,1994,0.20985118010353943,0.854295784296324,0.554723012850481,21.6459542196219
leadweek_7,1995,0.2177728913552695,0.8384480194538133,0.5167775892167734,22.549407978312964
leadweek_7,1990,0.21408517706458718,0.8443505173766253,0.5422942881960124,21.945969759208147
leadweek_7,1997,0.199513901362661,0.8741947605659663,0.5948838821917595,20.646734420474253
leadweek_7,1998,0.21570712291723407,0.8484666568704329,0.5143195349130805,22.606687358858622
leadweek_7,1999,0.2174336386612233,0.8331885089371783,0.5320605688146538,22.189955524328994
leadweek_7,2000,0.21419216327001303,0.8451437122465724,0.5351612512603543,22.116315264224962
leadweek_7,2001,0.21221326828599868,0.8451160792570133,0.5273703354928361,22.30088502490916
leadweek_7,1996,0.212008217147574,0.8469840264712575,0.5488951884004494,21.787145817646966
leadweek_7,2002,0.2145737666572849,0.8442560848462418,0.5289905450191452,22.26262766597292
leadweek_8,2005,0.22561753325187445,0.8269199929296247,0.5074145305156161,22.766821823196615
leadweek_8,2006,0.23684667116212393,0.8031247368501436,0.43356618781565437,24.413845692042514
leadweek_8,2007,0.2432629580538479,0.7844116232870997,0.4030456156167326,25.0629497573109
leadweek_8,2008,0.234617333493955,0.7983451517073165,0.4066780563720028,24.986579938612042
leadweek_8,2009,0.23855124124791427,0.7960871378839851,0.42255310257036094,24.650040462416744
leadweek_8,2013,0.2340501881144447,0.8053711853325105,0.45544533138801546,23.937696326686268
leadweek_8,2012,0.2374502881573245,0.8130237563721897,0.4269500837794534,24.5560120063784
leadweek_8,2014,0.22823167783382217,0.8241833249470676,0.49235099830820694,23.112311310949178
leadweek_8,2015,0.24618730501442318,0.8035163080706568,0.3635414463040657,25.87895134971095
leadweek_8,2016,0.24491939064840856,0.7851018337586743,0.3750828864627247,25.643235417787185
leadweek_8,2004,0.23995901061502536,0.8009879315833108,0.40478821057989633,25.02634185992975
leadweek_8,2010,0.2518226235194851,0.7630597646893731,0.3374509197146315,26.404055569613742
leadweek_8,2017,0.2382721459310621,0.8071124083955894,0.40851401546765875,24.947891093300832
leadweek_8,2011,0.23000861249488222,0.8226358004320055,0.46677628660842685,23.687342403111113
leadweek_8,2001,0.23263784897402226,0.8123467574533915,0.4368253561588965,24.343507712286183
leadweek_8,2002,0.23780255558440105,0.8058662242848063,0.42145347255476884,24.6734997903158
leadweek_8,1988,0.24409196707297803,0.7846436139559502,0.40752343984670414,24.96877276695445
leadweek_8,1989,0.2268965279466294,0.821726416147276,0.5012533178611542,22.908761990362674
leadweek_8,1990,0.23011034536933417,0.8218943053461419,0.47096684889268126,23.59408034737174
leadweek_8,1991,0.23543347819990967,0.8154586368266767,0.4280467534777236,24.532503817957824
leadweek_8,1992,0.2340315079414009,0.811340796666809,0.45535273470434545,23.939731436477903
leadweek_8,1993,0.23127113963948676,0.8201042507634118,0.45698630209330937,23.903803107466175
leadweek_8,2003,0.23538134543164788,0.8146857278627057,0.4373890231725557,24.331322267175377
leadweek_8,1995,0.2352645890524013,0.8130068822409877,0.4476490548340807,24.108442886247484
leadweek_8,1996,0.23146539256979334,0.8144311848736346,0.4683672296613992,23.651978855314873
leadweek_8,1997,0.2249595807560685,0.8459915054476967,0.4605246351373723,23.825796005760786
leadweek_8,1998,0.24046859456920106,0.8138579567369035,0.3922873411900898,25.28778275237254
leadweek_8,1999,0.24147140653705512,0.7858678977624165,0.42209181232719006,24.659884270770863
